wav_filename,wav_filesize,transcript
conv_1329.wav,705644,engine_idling
conv_1330.wav,768044,siren
conv_1332.wav,768044,siren
conv_1334.wav,705644,jackhammer
conv_1335.wav,705644,engine_idling
conv_1337.wav,152260,dog_bark
conv_1338.wav,705644,street_music
conv_1339.wav,705644,street_music
conv_1341.wav,215132,gun_shot
conv_1345.wav,520544,gun_shot
conv_1346.wav,768044,drilling
conv_1347.wav,2304080,jackhammer
conv_1349.wav,705644,jackhammer
conv_1350.wav,93536,drilling
conv_1351.wav,2304080,engine_idling
conv_1352.wav,2304080,dog_bark
conv_1353.wav,105920,drilling
conv_1355.wav,1152080,street_music
conv_1356.wav,1152080,air_conditioner
conv_1357.wav,705644,jackhammer
conv_1358.wav,768044,engine_idling
conv_1361.wav,768044,dog_bark
conv_1363.wav,1152080,engine_idling
conv_1365.wav,705644,siren
conv_1366.wav,705644,street_music
conv_1367.wav,705644,jackhammer
conv_1368.wav,238184,gun_shot
conv_1370.wav,705644,drilling
conv_1371.wav,1058480,air_conditioner
conv_1377.wav,705644,engine_idling
conv_1378.wav,1152080,children_playing
conv_1380.wav,705644,car_horn
conv_1381.wav,576080,drilling
conv_1384.wav,128044,street_music
conv_1385.wav,1152080,air_conditioner
conv_1386.wav,705644,car_horn
conv_1388.wav,1411258,jackhammer
conv_1390.wav,1058480,dog_bark
conv_1393.wav,1536058,engine_idling
conv_1394.wav,705644,drilling
conv_1396.wav,705644,drilling
conv_1398.wav,705644,dog_bark
conv_1399.wav,705644,engine_idling
conv_1400.wav,204452,dog_bark
conv_1404.wav,1152080,siren
conv_1405.wav,1152080,street_music
conv_1409.wav,705644,air_conditioner
conv_1412.wav,2304080,jackhammer
conv_1414.wav,1152080,engine_idling
conv_1415.wav,384044,children_playing
conv_1417.wav,456564,gun_shot
conv_1418.wav,377540,dog_bark
conv_1419.wav,1058480,street_music
conv_1423.wav,1152080,siren
conv_1425.wav,153512,gun_shot
conv_1428.wav,705644,jackhammer
conv_1431.wav,765050,car_horn
conv_1432.wav,705644,drilling
conv_1435.wav,705644,car_horn
conv_1436.wav,384044,drilling
conv_1437.wav,429200,car_horn
conv_1444.wav,576080,engine_idling
conv_1446.wav,2304080,drilling
conv_1447.wav,426284,jackhammer
conv_1448.wav,705644,drilling
conv_1449.wav,576080,engine_idling
conv_1450.wav,705644,air_conditioner
conv_1452.wav,1152080,jackhammer
conv_1454.wav,705644,siren
conv_1458.wav,705644,dog_bark
conv_1459.wav,192320,dog_bark
conv_1460.wav,705644,engine_idling
conv_1461.wav,705644,engine_idling
conv_1462.wav,705644,street_music
conv_1467.wav,705644,engine_idling
conv_1468.wav,121760,drilling
conv_1469.wav,705644,drilling
conv_1470.wav,1058480,drilling
conv_1471.wav,257588,gun_shot
conv_1472.wav,1058480,drilling
conv_1473.wav,705644,jackhammer
conv_1475.wav,705644,drilling
conv_1477.wav,260304,gun_shot
conv_1478.wav,768044,siren
conv_1479.wav,1058480,street_music
conv_1480.wav,1152080,children_playing
conv_1481.wav,1058480,dog_bark
conv_1483.wav,1152080,engine_idling
conv_1485.wav,768044,children_playing
conv_1488.wav,10628,car_horn
conv_1489.wav,51200,dog_bark
conv_1491.wav,348864,gun_shot
conv_1492.wav,768044,dog_bark
conv_1493.wav,705644,children_playing
conv_1496.wav,817382,gun_shot
conv_1497.wav,1152080,children_playing
conv_1498.wav,705644,children_playing
conv_1500.wav,1152080,engine_idling
conv_1501.wav,153464,dog_bark
conv_1502.wav,73752,gun_shot
conv_1503.wav,352844,siren
conv_1506.wav,705644,jackhammer
conv_1508.wav,183500,dog_bark
conv_1510.wav,1152080,children_playing
conv_1511.wav,478160,gun_shot
conv_1512.wav,705644,drilling
conv_1515.wav,1536044,dog_bark
conv_1516.wav,26540,car_horn
conv_1517.wav,1152080,children_playing
conv_1518.wav,384044,street_music
conv_1520.wav,86480,gun_shot
conv_1521.wav,426320,dog_bark
conv_1523.wav,705644,street_music
conv_1525.wav,107648,drilling
conv_1527.wav,705644,siren
conv_1528.wav,2304080,dog_bark
conv_1529.wav,1152080,street_music
conv_1530.wav,705644,street_music
conv_1531.wav,705644,air_conditioner
conv_1532.wav,768044,siren
conv_1534.wav,1152080,jackhammer
conv_1536.wav,2304080,street_music
conv_1537.wav,1058480,dog_bark
conv_1540.wav,1152080,siren
conv_1542.wav,1058480,street_music
conv_1546.wav,705644,air_conditioner
conv_1547.wav,705644,air_conditioner
conv_1548.wav,705644,air_conditioner
conv_1549.wav,1152080,children_playing
conv_1550.wav,705644,car_horn
conv_1551.wav,74132,car_horn
conv_1552.wav,705644,dog_bark
conv_1554.wav,1058480,air_conditioner
conv_1555.wav,1152080,engine_idling
conv_1556.wav,705644,jackhammer
conv_1558.wav,352844,jackhammer
conv_1560.wav,705644,street_music
conv_1561.wav,1152080,engine_idling
conv_1562.wav,705644,children_playing
conv_1563.wav,705644,street_music
conv_1564.wav,176024,gun_shot
conv_1565.wav,2304080,engine_idling
conv_1567.wav,768044,jackhammer
conv_1569.wav,768044,drilling
conv_1570.wav,2304080,engine_idling
conv_1571.wav,705644,street_music
conv_1573.wav,1152080,air_conditioner
conv_1574.wav,705644,jackhammer
conv_1578.wav,768044,siren
conv_1579.wav,705644,air_conditioner
conv_1581.wav,740656,jackhammer
conv_1584.wav,705644,street_music
conv_1586.wav,1152080,drilling
conv_1588.wav,100880,car_horn
conv_1589.wav,352844,siren
conv_1591.wav,1152080,street_music
conv_1593.wav,705644,drilling
conv_1597.wav,2304080,jackhammer
conv_1598.wav,705644,jackhammer
conv_1599.wav,768044,siren
conv_1601.wav,2304080,jackhammer
conv_1602.wav,705644,engine_idling
conv_1603.wav,705644,street_music
conv_1604.wav,705644,car_horn
conv_1605.wav,768044,jackhammer
conv_1606.wav,705644,car_horn
conv_1607.wav,1152080,jackhammer
conv_1608.wav,1058480,drilling
conv_1612.wav,1152080,jackhammer
conv_1613.wav,2304080,drilling
conv_1614.wav,768044,air_conditioner
conv_1615.wav,128044,car_horn
conv_1616.wav,1152080,siren
conv_1618.wav,352844,drilling
conv_1621.wav,705644,engine_idling
conv_1623.wav,768044,siren
conv_1626.wav,705644,engine_idling
conv_1628.wav,1152080,jackhammer
conv_1629.wav,705644,drilling
conv_1630.wav,1058480,air_conditioner
conv_1632.wav,1152080,street_music
conv_1633.wav,768044,children_playing
conv_1634.wav,705644,street_music
conv_1635.wav,1058480,air_conditioner
conv_1636.wav,705644,jackhammer
conv_1639.wav,2304080,jackhammer
conv_1640.wav,1058480,jackhammer
conv_1647.wav,1411258,jackhammer
conv_1648.wav,1058480,jackhammer
conv_1649.wav,662480,jackhammer
conv_1651.wav,705644,street_music
conv_1652.wav,705644,dog_bark
conv_1653.wav,460448,gun_shot
conv_1656.wav,268172,gun_shot
conv_1660.wav,352844,drilling
conv_1661.wav,1058480,air_conditioner
conv_1663.wav,30914,dog_bark
conv_1664.wav,2304080,drilling
conv_1666.wav,768044,drilling
conv_1667.wav,504080,gun_shot
conv_1669.wav,2304080,drilling
conv_1672.wav,705644,siren
conv_1673.wav,903608,engine_idling
conv_1674.wav,705644,jackhammer
conv_1675.wav,1152080,children_playing
conv_1677.wav,437052,drilling
conv_1678.wav,2304080,jackhammer
conv_1679.wav,609880,gun_shot
conv_1680.wav,705644,siren
conv_1681.wav,768044,jackhammer
conv_1686.wav,768044,air_conditioner
conv_1687.wav,705644,dog_bark
conv_1688.wav,705644,street_music
conv_1689.wav,1058480,street_music
conv_1690.wav,2304080,jackhammer
conv_1695.wav,1536058,engine_idling
conv_1697.wav,1152080,engine_idling
conv_1699.wav,705644,children_playing
conv_1701.wav,1411258,jackhammer
conv_1702.wav,705644,dog_bark
conv_1703.wav,1058480,siren
conv_1704.wav,1411258,jackhammer
conv_1705.wav,768044,air_conditioner
conv_1706.wav,705644,engine_idling
conv_1708.wav,2304080,jackhammer
conv_1709.wav,546864,dog_bark
conv_1711.wav,1152080,engine_idling
conv_1713.wav,353324,dog_bark
conv_1714.wav,1152080,air_conditioner
conv_1715.wav,705644,street_music
conv_1716.wav,1058480,street_music
conv_1718.wav,2304080,street_music
conv_1719.wav,705644,siren
conv_1720.wav,333040,dog_bark
conv_1722.wav,1536044,drilling
conv_1724.wav,1058480,street_music
conv_1725.wav,705644,drilling
conv_1727.wav,501020,gun_shot
conv_1728.wav,1152080,dog_bark
conv_1729.wav,705644,dog_bark
conv_1730.wav,705644,engine_idling
conv_1731.wav,705644,street_music
conv_1734.wav,705644,children_playing
conv_1736.wav,705644,children_playing
conv_1737.wav,1058480,children_playing
conv_1738.wav,705644,drilling
conv_1739.wav,705644,engine_idling
conv_1741.wav,705644,children_playing
conv_1744.wav,768044,engine_idling
conv_1745.wav,1058480,street_music
conv_1746.wav,768044,siren
conv_1748.wav,705644,street_music
conv_1749.wav,705644,siren
conv_1750.wav,705644,air_conditioner
conv_1751.wav,705644,drilling
conv_1754.wav,705644,car_horn
conv_1755.wav,384044,car_horn
conv_1760.wav,1152080,air_conditioner
conv_1761.wav,384044,drilling
conv_1763.wav,705644,air_conditioner
conv_1765.wav,352844,dog_bark
conv_1766.wav,1152080,air_conditioner
conv_1767.wav,234656,drilling
conv_1768.wav,224720,jackhammer
conv_1769.wav,705644,siren
conv_1771.wav,292088,gun_shot
conv_1773.wav,705644,air_conditioner
conv_1774.wav,268172,gun_shot
conv_1776.wav,2304080,jackhammer
conv_1777.wav,328400,gun_shot
conv_1779.wav,1152080,siren
conv_1780.wav,1058480,street_music
conv_1782.wav,705644,children_playing
conv_1783.wav,705644,children_playing
conv_1786.wav,1536058,engine_idling
conv_1787.wav,705644,air_conditioner
conv_1789.wav,705644,dog_bark
conv_1791.wav,705644,street_music
conv_1792.wav,705644,drilling
conv_1794.wav,292616,car_horn
conv_1795.wav,705644,street_music
conv_1796.wav,705644,air_conditioner
conv_1800.wav,1152080,air_conditioner
conv_1801.wav,705644,street_music
conv_1802.wav,705644,jackhammer
conv_1803.wav,88244,drilling
conv_1805.wav,110080,dog_bark
conv_1806.wav,108748,dog_bark
conv_1807.wav,1058480,dog_bark
conv_1808.wav,705644,engine_idling
conv_1809.wav,705644,engine_idling
conv_1812.wav,241104,jackhammer
conv_1813.wav,705644,engine_idling
conv_1816.wav,1152080,siren
conv_1817.wav,705644,dog_bark
conv_1818.wav,705644,air_conditioner
conv_1819.wav,705644,air_conditioner
conv_1820.wav,2304080,jackhammer
conv_1822.wav,1058480,jackhammer
conv_1825.wav,705644,drilling
conv_1826.wav,705644,drilling
conv_1827.wav,705644,siren
conv_1828.wav,705644,engine_idling
conv_1829.wav,705644,children_playing
conv_1830.wav,365192,gun_shot
conv_1831.wav,705644,siren
conv_1832.wav,1152080,street_music
conv_1834.wav,384044,dog_bark
conv_1836.wav,529280,engine_idling
conv_1837.wav,128044,siren
conv_1839.wav,705644,drilling
conv_1840.wav,170000,gun_shot
conv_1841.wav,506312,jackhammer
conv_1842.wav,705644,children_playing
conv_1843.wav,384044,dog_bark
conv_1847.wav,1058480,drilling
conv_1848.wav,768044,siren
conv_1849.wav,1152080,engine_idling
conv_1850.wav,1058480,children_playing
conv_1853.wav,622060,dog_bark
conv_1854.wav,88244,drilling
conv_1856.wav,1152080,air_conditioner
conv_1858.wav,1152080,engine_idling
conv_1863.wav,768044,siren
conv_1864.wav,768044,air_conditioner
conv_1866.wav,352844,dog_bark
conv_1867.wav,705644,jackhammer
conv_1868.wav,2304080,drilling
conv_1869.wav,705644,children_playing
conv_1870.wav,1058480,street_music
conv_1871.wav,2304080,jackhammer
conv_1872.wav,705644,street_music
conv_1873.wav,705644,jackhammer
conv_1874.wav,705644,children_playing
conv_1876.wav,1058480,street_music
conv_1877.wav,1058480,children_playing
conv_1879.wav,352844,siren
conv_1881.wav,705644,dog_bark
conv_1883.wav,705644,dog_bark
conv_1886.wav,768044,siren
conv_1889.wav,705644,children_playing
conv_1890.wav,384044,siren
conv_1891.wav,705644,dog_bark
conv_1892.wav,705644,children_playing
conv_1893.wav,705644,street_music
conv_1894.wav,769442,car_horn
conv_1895.wav,1152080,children_playing
conv_1896.wav,768044,siren
conv_1897.wav,768044,children_playing
conv_1898.wav,389468,jackhammer
conv_1899.wav,705644,siren
conv_1901.wav,705644,street_music
conv_1904.wav,705644,air_conditioner
conv_1908.wav,768044,siren
conv_1910.wav,1058480,air_conditioner
conv_1913.wav,44144,siren
conv_1914.wav,1536044,drilling
conv_1916.wav,1536058,engine_idling
conv_1917.wav,352844,street_music
conv_1918.wav,705644,drilling
conv_1919.wav,1058480,air_conditioner
conv_1921.wav,768044,siren
conv_1922.wav,2304080,jackhammer
conv_1923.wav,754640,jackhammer
conv_1924.wav,576080,engine_idling
conv_1925.wav,131532,car_horn
conv_1927.wav,705644,air_conditioner
conv_1929.wav,705644,air_conditioner
conv_1932.wav,2304080,jackhammer
conv_1933.wav,705644,siren
conv_1935.wav,576080,engine_idling
conv_1936.wav,352844,siren
conv_1937.wav,235232,car_horn
conv_1938.wav,705644,car_horn
conv_1940.wav,705644,children_playing
conv_1941.wav,1152080,engine_idling
conv_1943.wav,1058480,air_conditioner
conv_1944.wav,1152080,engine_idling
conv_1945.wav,1333598,drilling
conv_1946.wav,705644,dog_bark
conv_1947.wav,57644,dog_bark
conv_1948.wav,705644,children_playing
conv_1949.wav,2304080,drilling
conv_1950.wav,705644,dog_bark
conv_1952.wav,705644,jackhammer
conv_1956.wav,1152080,jackhammer
conv_1957.wav,705644,car_horn
conv_1958.wav,1152080,siren
conv_1960.wav,705644,dog_bark
conv_1963.wav,705644,siren
conv_1966.wav,558488,gun_shot
conv_1967.wav,705644,engine_idling
conv_1968.wav,705644,children_playing
conv_1970.wav,1058480,air_conditioner
conv_1971.wav,705644,street_music
conv_1973.wav,264016,gun_shot
conv_1974.wav,705644,children_playing
conv_1976.wav,705644,engine_idling
conv_1977.wav,1536058,engine_idling
conv_1978.wav,1058480,engine_idling
conv_1980.wav,705644,air_conditioner
conv_1982.wav,768044,siren
conv_1986.wav,705644,car_horn
conv_1987.wav,705644,drilling
conv_1988.wav,705644,jackhammer
conv_1991.wav,1152080,engine_idling
conv_1992.wav,705644,engine_idling
conv_1994.wav,768044,siren
conv_1996.wav,705644,jackhammer
conv_1997.wav,705644,air_conditioner
conv_1999.wav,576080,dog_bark
conv_2000.wav,383120,car_horn
conv_2001.wav,1536044,dog_bark
conv_2002.wav,705644,siren
conv_2004.wav,685484,jackhammer
conv_2008.wav,768044,jackhammer
conv_2009.wav,288044,gun_shot
conv_2010.wav,768044,siren
conv_2013.wav,1152080,engine_idling
conv_2016.wav,705644,drilling
conv_2017.wav,705644,jackhammer
conv_2018.wav,1152080,engine_idling
conv_2019.wav,705644,siren
conv_2020.wav,705644,street_music
conv_2022.wav,768044,children_playing
conv_2023.wav,1152080,jackhammer
conv_2025.wav,2304080,jackhammer
conv_2026.wav,576080,jackhammer
conv_2028.wav,768044,children_playing
conv_2029.wav,768044,siren
conv_2031.wav,1152080,air_conditioner
conv_2033.wav,171064,dog_bark
conv_2036.wav,283620,jackhammer
conv_2037.wav,705644,children_playing
conv_2038.wav,705644,dog_bark
conv_2040.wav,705644,engine_idling
conv_2042.wav,441644,jackhammer
conv_2043.wav,705644,engine_idling
conv_2045.wav,348404,gun_shot
conv_2047.wav,160164,drilling
conv_2048.wav,705644,engine_idling
conv_2049.wav,1058480,street_music
conv_2050.wav,985372,jackhammer
conv_2051.wav,2304080,dog_bark
conv_2054.wav,705644,drilling
conv_2055.wav,705644,children_playing
conv_2056.wav,705644,drilling
conv_2057.wav,705644,car_horn
conv_2063.wav,705644,air_conditioner
conv_2064.wav,705644,siren
conv_2066.wav,1152080,children_playing
conv_2067.wav,705644,air_conditioner
conv_2070.wav,705644,jackhammer
conv_2072.wav,705644,drilling
conv_2073.wav,1058480,children_playing
conv_2077.wav,266924,dog_bark
conv_2078.wav,705644,air_conditioner
conv_2080.wav,126336,car_horn
conv_2081.wav,445084,jackhammer
conv_2082.wav,768044,siren
conv_2083.wav,705644,siren
conv_2084.wav,1152080,dog_bark
conv_2087.wav,705644,engine_idling
conv_2089.wav,412556,gun_shot
conv_2090.wav,190556,dog_bark
conv_2091.wav,705644,drilling
conv_2094.wav,705644,jackhammer
conv_2095.wav,705644,street_music
conv_2096.wav,128044,siren
conv_2098.wav,1152080,air_conditioner
conv_2099.wav,705644,engine_idling
conv_2101.wav,1152080,air_conditioner
conv_2102.wav,705644,street_music
conv_2103.wav,1152080,street_music
conv_2104.wav,705644,dog_bark
conv_2105.wav,105872,dog_bark
conv_2106.wav,768044,siren
conv_2107.wav,705644,car_horn
conv_2108.wav,576080,engine_idling
conv_2113.wav,705644,car_horn
conv_2116.wav,705644,air_conditioner
conv_2117.wav,1536044,drilling
conv_2121.wav,1152080,children_playing
conv_2122.wav,451416,gun_shot
conv_2123.wav,1152080,street_music
conv_2124.wav,705644,children_playing
conv_2125.wav,1058480,air_conditioner
conv_2126.wav,415584,children_playing
conv_2127.wav,1058480,dog_bark
conv_2129.wav,768044,engine_idling
conv_2130.wav,161486,dog_bark
conv_2132.wav,1152080,engine_idling
conv_2133.wav,705644,air_conditioner
conv_2134.wav,768044,siren
conv_2135.wav,705644,children_playing
conv_2138.wav,768044,engine_idling
conv_2139.wav,1152080,jackhammer
conv_2140.wav,2304080,jackhammer
conv_2141.wav,705644,siren
conv_2142.wav,1152080,jackhammer
conv_2144.wav,352844,siren
conv_2145.wav,1152080,drilling
conv_2148.wav,768044,siren
conv_2149.wav,705644,engine_idling
conv_2150.wav,1058480,street_music
conv_2152.wav,705644,street_music
conv_2154.wav,705644,drilling
conv_2156.wav,705644,street_music
conv_2157.wav,1411258,jackhammer
conv_2160.wav,1058480,air_conditioner
conv_2162.wav,1152080,jackhammer
conv_2163.wav,705644,jackhammer
conv_2168.wav,1152080,dog_bark
conv_2169.wav,1058480,children_playing
conv_2170.wav,2304080,drilling
conv_2171.wav,705644,drilling
conv_2173.wav,705644,street_music
conv_2174.wav,705644,street_music
conv_2179.wav,146456,drilling
conv_2180.wav,149540,car_horn
conv_2182.wav,702800,gun_shot
conv_2184.wav,576080,engine_idling
conv_2185.wav,705644,drilling
conv_2186.wav,705644,siren
conv_2188.wav,705644,drilling
conv_2190.wav,153260,drilling
conv_2191.wav,1058480,dog_bark
conv_2192.wav,768044,siren
conv_2193.wav,261116,jackhammer
conv_2194.wav,705644,car_horn
conv_2195.wav,705644,air_conditioner
conv_2196.wav,1058480,street_music
conv_2197.wav,705644,street_music
conv_2198.wav,705644,siren
conv_2199.wav,705644,street_music
conv_2200.wav,705644,air_conditioner
conv_2201.wav,99784,dog_bark
conv_2204.wav,543410,gun_shot
conv_2205.wav,310208,siren
conv_2206.wav,44144,siren
conv_2209.wav,1152080,street_music
conv_2210.wav,73250,dog_bark
conv_2212.wav,705644,siren
conv_2216.wav,705644,siren
conv_2217.wav,576080,engine_idling
conv_2218.wav,1152080,children_playing
conv_2219.wav,1058480,children_playing
conv_2220.wav,2304080,jackhammer
conv_2224.wav,705644,siren
conv_2225.wav,641324,drilling
conv_2226.wav,705644,drilling
conv_2227.wav,412556,gun_shot
conv_2228.wav,1152080,children_playing
conv_2229.wav,344024,drilling
conv_2230.wav,705644,drilling
conv_2233.wav,98176,gun_shot
conv_2235.wav,1058480,air_conditioner
conv_2236.wav,1536044,street_music
conv_2237.wav,352844,engine_idling
conv_2238.wav,768044,jackhammer
conv_2240.wav,705644,siren
conv_2241.wav,2304080,street_music
conv_2244.wav,1152080,street_music
conv_2246.wav,414524,drilling
conv_2247.wav,384044,air_conditioner
conv_2249.wav,705644,engine_idling
conv_2250.wav,705644,car_horn
conv_2251.wav,705644,siren
conv_2252.wav,665072,car_horn
conv_2253.wav,1058480,air_conditioner
conv_2254.wav,1152080,siren
conv_2256.wav,768044,siren
conv_2258.wav,705644,children_playing
conv_2259.wav,705644,car_horn
conv_2260.wav,705644,air_conditioner
conv_2262.wav,705644,children_playing
conv_2264.wav,705644,engine_idling
conv_2265.wav,567440,gun_shot
conv_2269.wav,1152080,drilling
conv_2273.wav,705644,street_music
conv_2275.wav,705644,children_playing
conv_2277.wav,705644,dog_bark
conv_2278.wav,768044,siren
conv_2279.wav,1536058,engine_idling
conv_2282.wav,705644,engine_idling
conv_2287.wav,2304080,engine_idling
conv_2290.wav,352844,street_music
conv_2291.wav,292868,gun_shot
conv_2293.wav,1058480,air_conditioner
conv_2295.wav,449360,gun_shot
conv_2297.wav,1152080,siren
conv_2299.wav,768044,siren
conv_2300.wav,705644,street_music
conv_2301.wav,2304080,children_playing
conv_2302.wav,73034,car_horn
conv_2303.wav,176444,dog_bark
conv_2304.wav,115588,gun_shot
conv_2306.wav,705644,street_music
conv_2307.wav,705644,children_playing
conv_2308.wav,705644,air_conditioner
conv_2309.wav,705644,engine_idling
conv_2310.wav,529280,children_playing
conv_2312.wav,1411258,jackhammer
conv_2313.wav,1058480,drilling
conv_2314.wav,1058480,children_playing
conv_2318.wav,768044,engine_idling
conv_2319.wav,768044,children_playing
conv_2323.wav,384044,air_conditioner
conv_2324.wav,705658,dog_bark
conv_2327.wav,421640,children_playing
conv_2329.wav,705644,children_playing
conv_2330.wav,705644,drilling
conv_2332.wav,705644,street_music
conv_2333.wav,1058480,air_conditioner
conv_2335.wav,1411258,siren
conv_2338.wav,705644,dog_bark
conv_2339.wav,1058480,children_playing
conv_2340.wav,2304080,jackhammer
conv_2343.wav,705644,engine_idling
conv_2344.wav,705644,engine_idling
conv_2345.wav,768044,engine_idling
conv_2347.wav,705644,engine_idling
conv_2349.wav,529280,engine_idling
conv_2351.wav,44144,siren
conv_2353.wav,705644,drilling
conv_2354.wav,705644,children_playing
conv_2358.wav,2304080,jackhammer
conv_2360.wav,705644,children_playing
conv_2363.wav,705644,siren
conv_2364.wav,705644,jackhammer
conv_2366.wav,1152080,air_conditioner
conv_2368.wav,705644,jackhammer
conv_2369.wav,705644,air_conditioner
conv_2371.wav,768044,engine_idling
conv_2372.wav,705644,dog_bark
conv_2373.wav,1152080,dog_bark
conv_2378.wav,705644,air_conditioner
conv_2379.wav,1152080,engine_idling
conv_2380.wav,52964,car_horn
conv_2382.wav,705644,drilling
conv_2384.wav,705644,jackhammer
conv_2386.wav,705644,siren
conv_2388.wav,768044,drilling
conv_2389.wav,44144,siren
conv_2390.wav,93536,drilling
conv_2394.wav,705644,children_playing
conv_2395.wav,1152080,air_conditioner
conv_2398.wav,25176,dog_bark
conv_2401.wav,576080,jackhammer
conv_2402.wav,705644,jackhammer
conv_2403.wav,705644,air_conditioner
conv_2404.wav,521360,car_horn
conv_2405.wav,705644,drilling
conv_2408.wav,705644,engine_idling
conv_2410.wav,1058480,children_playing
conv_2411.wav,705644,children_playing
conv_2412.wav,2304080,children_playing
conv_2413.wav,1152080,street_music
conv_2414.wav,131058,drilling
conv_2415.wav,768044,children_playing
conv_2416.wav,1411258,jackhammer
conv_2418.wav,2304080,jackhammer
conv_2419.wav,142280,dog_bark
conv_2420.wav,705644,jackhammer
conv_2421.wav,768044,children_playing
conv_2424.wav,128044,siren
conv_2425.wav,705644,air_conditioner
conv_2427.wav,1411258,jackhammer
conv_2428.wav,384044,street_music
conv_2430.wav,128044,siren
conv_2432.wav,705644,children_playing
conv_2433.wav,1152080,dog_bark
conv_2438.wav,1058480,street_music
conv_2439.wav,705644,siren
conv_2441.wav,1411258,jackhammer
conv_2443.wav,705644,engine_idling
conv_2444.wav,2304080,jackhammer
conv_2445.wav,209960,gun_shot
conv_2446.wav,705644,dog_bark
conv_2447.wav,705644,drilling
conv_2448.wav,705644,dog_bark
conv_2449.wav,1058480,air_conditioner
conv_2450.wav,232892,car_horn
conv_2452.wav,222564,jackhammer
conv_2453.wav,176444,dog_bark
conv_2454.wav,768044,engine_idling
conv_2455.wav,1152080,street_music
conv_2456.wav,2304080,drilling
conv_2458.wav,12224,car_horn
conv_2460.wav,576080,dog_bark
conv_2461.wav,705644,drilling
conv_2462.wav,705644,engine_idling
conv_2463.wav,705644,siren
conv_2464.wav,705644,children_playing
conv_2465.wav,1152080,children_playing
conv_2466.wav,768044,drilling
conv_2468.wav,768044,siren
conv_2470.wav,1152080,engine_idling
conv_2473.wav,705644,siren
conv_2474.wav,705644,street_music
conv_2477.wav,488500,dog_bark
conv_2478.wav,705644,dog_bark
conv_2479.wav,98828,drilling
conv_2480.wav,529280,engine_idling
conv_2484.wav,768044,engine_idling
conv_2485.wav,768044,engine_idling
conv_2487.wav,768044,siren
conv_2488.wav,705644,street_music
conv_2489.wav,705644,dog_bark
conv_2493.wav,705644,dog_bark
conv_2494.wav,529280,engine_idling
conv_2497.wav,296736,jackhammer
conv_2498.wav,466604,jackhammer
conv_2499.wav,1152080,children_playing
conv_2501.wav,1152080,jackhammer
conv_2503.wav,2304080,jackhammer
conv_2505.wav,88244,drilling
conv_2506.wav,1411258,jackhammer
conv_2507.wav,1152080,engine_idling
conv_2509.wav,768044,siren
conv_2510.wav,1152080,air_conditioner
conv_2511.wav,1411258,jackhammer
conv_2512.wav,705644,street_music
conv_2513.wav,768044,air_conditioner
conv_2515.wav,563918,gun_shot
conv_2516.wav,1152080,siren
conv_2517.wav,1152080,drilling
conv_2523.wav,1152080,siren
conv_2524.wav,232892,dog_bark
conv_2526.wav,1058480,air_conditioner
conv_2529.wav,705644,street_music
conv_2531.wav,1058480,street_music
conv_2532.wav,1152080,children_playing
conv_2534.wav,256044,dog_bark
conv_2536.wav,705644,dog_bark
conv_2538.wav,70598,gun_shot
conv_2539.wav,705644,children_playing
conv_2541.wav,705644,siren
conv_2542.wav,705644,engine_idling
conv_2543.wav,352844,street_music
conv_2544.wav,705644,car_horn
conv_2545.wav,381104,engine_idling
conv_2547.wav,1152080,engine_idling
conv_2548.wav,384044,car_horn
conv_2549.wav,705644,street_music
conv_2550.wav,768044,siren
conv_2552.wav,705644,street_music
conv_2553.wav,1058480,dog_bark
conv_2555.wav,705644,children_playing
conv_2557.wav,705644,gun_shot
conv_2558.wav,705644,dog_bark
conv_2560.wav,1152080,engine_idling
conv_2564.wav,705644,engine_idling
conv_2567.wav,705644,engine_idling
conv_2568.wav,705644,siren
conv_2569.wav,1058480,street_music
conv_2570.wav,1152080,siren
conv_2571.wav,705644,street_music
conv_2572.wav,768044,air_conditioner
conv_2573.wav,705644,siren
conv_2574.wav,1152080,street_music
conv_2575.wav,2304080,jackhammer
conv_2576.wav,1152080,dog_bark
conv_2577.wav,1058480,jackhammer
conv_2578.wav,705644,jackhammer
conv_2580.wav,705644,children_playing
conv_2581.wav,185476,jackhammer
conv_2582.wav,384044,drilling
conv_2584.wav,705644,children_playing
conv_2585.wav,705644,jackhammer
conv_2586.wav,1058480,air_conditioner
conv_2587.wav,2304080,engine_idling
conv_2588.wav,1058480,street_music
conv_2592.wav,1058480,siren
conv_2593.wav,768044,jackhammer
conv_2594.wav,1152080,air_conditioner
conv_2595.wav,705644,dog_bark
conv_2596.wav,527120,gun_shot
conv_2597.wav,705644,siren
conv_2598.wav,392684,jackhammer
conv_2600.wav,1058480,engine_idling
conv_2601.wav,705644,siren
conv_2603.wav,705644,dog_bark
conv_2604.wav,1058480,jackhammer
conv_2605.wav,1058480,air_conditioner
conv_2607.wav,681638,dog_bark
conv_2608.wav,705644,air_conditioner
conv_2610.wav,705644,children_playing
conv_2612.wav,1058480,air_conditioner
conv_2613.wav,1152080,jackhammer
conv_2614.wav,705644,siren
conv_2616.wav,705644,siren
conv_2619.wav,1507784,car_horn
conv_2620.wav,1058480,air_conditioner
conv_2623.wav,231128,dog_bark
conv_2624.wav,768044,jackhammer
conv_2625.wav,1152080,jackhammer
conv_2632.wav,705644,street_music
conv_2634.wav,1536058,engine_idling
conv_2636.wav,768044,children_playing
conv_2637.wav,705644,drilling
